siret,lng,lat,siren,RH,NAF,Activité,Groupe
49536661900015,2.3661354,48.862892,495366619,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42350026300011,2.3648534,48.862236,423500263,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53116260000013,2.3875825,48.872314,531162600,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82489224400016,2.3892512,48.872265,824892244,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83491953200012,2.3885632,48.87083,834919532,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32618430600032,2.3487873,48.8739,326184306,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82329636300018,2.350107,48.87392,823296363,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83045847700015,2.325488,48.873386,830458477,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
31031095800064,2.339688,48.88391,310310958,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83038185100021,2.3396842,48.87808,830381851,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52331920000037,2.3396842,48.87808,523319200,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32381448300075,2.3645418,48.870174,323814483,150,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30375429500234,2.364735,48.870667,303754295,150,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30375429500440,2.3648636,48.870735,303754295,75,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
44915889800030,2.367361,48.856354,449158898,150,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42948213600018,2.3456683,48.834263,429482136,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
65204081700049,2.3296986,48.85315,652040817,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79932950300012,2.3314989,48.856342,799329503,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
81140049800036,2.3296986,48.85315,811400498,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85254437800015,2.3589792,48.857456,852544378,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84472374200020,2.3935661,48.87204,844723742,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
49953021000024,2.3381472,48.851788,499530210,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
45351641100023,2.39514,48.869392,453516411,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72109319300010,2.3237646,48.852947,721093193,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32612770100018,2.347788,48.872585,326127701,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84525548800023,2.3743231,48.873043,845255488,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30921493000039,2.350113,48.86775,309214930,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
81392007100020,2.3506517,48.867615,813920071,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
40895503700036,2.3506122,48.867508,408955037,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51992655400014,2.3523018,48.86725,519926554,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42398078800024,2.351278,48.8675,423980788,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41513393300051,2.3492093,48.867847,415133933,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33430614900025,2.3511918,48.867374,334306149,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
35129829400049,2.3519056,48.867203,351298294,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53947839600028,2.350459,48.867542,539478396,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38826716300037,2.3517823,48.867363,388267163,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39011960000059,2.3503072,48.867584,390119600,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
31310409300064,2.348699,48.867977,313104093,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50033178000048,2.352702,48.86722,500331780,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53440731700039,2.3501718,48.86762,534407317,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52050951400011,2.352702,48.86722,520509514,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51285609700021,2.3517823,48.867363,512856097,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
44939129100035,2.350459,48.867542,449391291,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51992655400030,2.3520575,48.86717,519926554,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
37981596200046,2.3500407,48.86765,379815962,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38819261900038,2.3510716,48.867397,388192619,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52281823600047,2.3520575,48.86717,522818236,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51743026000011,2.349597,48.867954,517430260,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52441609600039,2.3505137,48.86765,524416096,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
48014119100035,2.3519983,48.867313,480141191,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38311915300047,2.3547144,48.873096,383119153,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51450343200015,2.3754885,48.87145,514503432,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
47851910100040,2.3307087,48.853012,478519101,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
65204081700064,2.3308194,48.853104,652040817,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39232160000034,2.3088474,48.87278,392321600,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32079795400023,2.3250625,48.86847,320797954,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39820246500033,2.3249247,48.868595,398202465,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
44469946600033,2.3248856,48.848774,444699466,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50413109500029,2.3256984,48.849052,504131095,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39344573900013,2.37619,48.859566,393445739,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83073322600021,2.379314,48.86059,830733226,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
43354797300019,2.37619,48.859566,433547973,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79011767500013,2.3831758,48.86897,790117675,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32750297700017,2.3300562,48.856277,327502977,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
70202031400101,2.2570496,48.84049,702020314,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
44805864400080,2.344308,48.860104,448058644,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
48769789800020,2.3651378,48.8612,487697898,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41347419800012,2.354485,48.85927,413474198,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52936775700026,2.3612428,48.860935,529367757,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50882022200018,2.3610077,48.86096,508820222,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79217333800015,2.3286765,48.865734,792173338,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83863047300018,2.3311346,48.866127,838630473,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79230180600024,2.342202,48.8665,792301806,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
65101163700014,2.3548028,48.86023,651011637,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38127916500108,2.3617504,48.866447,381279165,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
68200957600013,2.3600476,48.865246,682009576,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39269111900045,2.3561738,48.861366,392691119,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
43293427100037,2.3563654,48.861515,432934271,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33484995700066,2.345995,48.869247,334849957,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52037348100024,2.347016,48.864235,520373481,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
80385908100041,2.3468056,48.86429,803859081,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42467409100022,2.3443775,48.865078,424674091,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30679617800045,2.34725,48.864395,306796178,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
48406650100012,2.3443775,48.865078,484066501,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50206262300025,2.3544848,48.8891,502062623,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83016315000014,2.3762014,48.889687,830163150,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
80298797400028,2.3492637,48.866444,802987974,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85081644800011,2.3492637,48.866444,850816448,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39306807700022,2.326234,48.868324,393068077,350,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33309993500012,2.3488662,48.873466,333099935,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
49072748400019,2.3493106,48.873318,490727484,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39214575100039,2.3651652,48.861862,392145751,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
48854080800026,2.4018357,48.87729,488540808,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42368900900029,2.3491995,48.86535,423689009,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53404666900014,2.327625,48.872623,534046669,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30439594000030,2.3853514,48.88453,304395940,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
80283354100021,2.3408265,48.889202,802833541,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41948984400011,2.3760808,48.854343,419489844,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
44157990100014,2.3723242,48.87452,441579901,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72200070000046,2.3705103,48.871284,722000700,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82206521500029,2.3688598,48.8708,822065215,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
81164172900025,2.3224554,48.887802,811641729,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82992165900027,2.357842,48.872097,829921659,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79039210400010,2.358157,48.88935,790392104,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50288942100033,2.368455,48.86529,502889421,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
65201324400049,2.353371,48.874462,652013244,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
73201174700019,2.352877,48.873623,732011747,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84259699100013,2.3668842,48.87182,842596991,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42147059200039,2.30209,48.867493,421470592,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41910464100032,2.3044133,48.869194,419104641,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
58214091900017,2.3045824,48.86929,582140919,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33414016700084,2.3320954,48.84913,334140167,75,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32323438500082,2.360797,48.872276,323234385,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
40538427200036,2.3662186,48.880604,405384272,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
78988740300010,2.3453217,48.884583,789887403,75,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
77569266800012,2.3453217,48.884583,775692668,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
48109192400045,2.3450599,48.866745,481091924,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41934651500010,2.360615,48.883755,419346515,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
49379882100010,2.3608766,48.883904,493798821,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
50784383700018,2.3437514,48.867596,507843837,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42141163800024,2.3454864,48.863636,421411638,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
81113280200018,2.3518572,48.84556,811132802,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
45148992600019,2.3622134,48.867386,451489926,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
34897222500018,2.3617933,48.867336,348972225,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
71201519700049,2.338053,48.854305,712015197,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
31077493000021,2.3591015,48.863037,310774930,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82810096600021,2.3231668,48.872,828100966,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85347138100014,2.3488626,48.83658,853471381,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42916805700025,2.3478482,48.87595,429168057,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39294800600037,2.3609655,48.885387,392948006,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
52144170900024,2.3676414,48.862724,521441709,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83755965700023,2.3676414,48.862724,837559657,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39214575100021,2.3716948,48.864864,392145751,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
47966618200015,2.3716948,48.864864,479666182,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
45131714300035,2.3817968,48.866604,451317143,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
75058088800022,2.3616002,48.867073,750580888,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32286751600013,2.3617666,48.867016,322867516,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84459100800017,2.3566236,48.867638,844591008,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
83412799500019,2.354224,48.868008,834127995,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41847891300019,2.360881,48.867146,418478913,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30679617800011,2.3613515,48.867073,306796178,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84236113100035,2.3694556,48.858902,842361131,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33050359000094,2.3694556,48.858902,330503590,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79838733800014,2.3291771,48.86622,798387338,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82424779500019,2.331507,48.865047,824247795,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
42005471000017,2.3322284,48.8647,420054710,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
30207798700105,2.329792,48.865845,302077987,75,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
32761140601070,2.338741,48.862213,327611406,75,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
45112064600067,2.3407435,48.862026,451120646,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
34010381100022,2.3242607,48.867344,340103811,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51102526400017,2.2838035,48.86707,511025264,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
70201212100035,2.3517904,48.868244,702012121,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38933683500027,2.3517041,48.868065,389336835,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
31879891500076,2.351837,48.868557,318798915,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
37872888500237,2.3517518,48.86763,378728885,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
40837277900038,2.3518836,48.867943,408372779,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
87773378200016,2.3521492,48.868484,877733782,35,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
41103330100069,2.3508763,48.866325,411033301,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33065655400103,2.3517518,48.86763,330656554,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
38751191800055,2.3513024,48.86705,387511918,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
40414377800102,2.3521492,48.868484,404143778,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
81452848500018,2.3518836,48.867943,814528485,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
63201291000014,2.3521492,48.868484,632012910,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
79455265300022,2.351489,48.86701,794552653,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84764172700015,2.3509073,48.866028,847641727,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84020727800010,2.3509073,48.866028,840207278,2,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39952330700011,2.3503916,48.86628,399523307,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84986762700010,2.3509073,48.866028,849867627,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84003142100018,2.3509073,48.866028,840031421,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
87748637300013,2.3506117,48.865475,877486373,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84903765000017,2.3506753,48.866024,849037650,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
82416863700018,2.3509073,48.866028,824168637,8,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33911645100065,2.3509073,48.866028,339116451,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85156809700014,2.3504972,48.86558,851568097,15,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85101503200010,2.3502839,48.865204,851015032,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39948754500069,2.351005,48.866177,399487545,4,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
84498462500013,2.3509073,48.866028,844984625,0,14.13Z,fabrication de vêtements de dessus,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
