siret,lng,lat,siren,RH,NAF,Activité,Groupe
32122589800022,4.9261837,45.759422,321225898,4,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
85139632500017,4.8541064,45.76261,851396325,2,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33999882500030,4.8155117,45.692722,339998825,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72578097700015,4.387159,46.08467,725780977,150,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
53966574500037,4.763042,45.801407,539665745,2,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72678003400021,4.314398,46.038094,726780034,0,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39352027500016,4.746402,45.98342,393520275,15,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
37966811400026,4.7456923,45.982643,379668114,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39160450100075,4.746402,45.98342,391604501,15,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
95550737100032,4.605186,45.88881,955507371,8,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
72678003400039,4.315036,46.03765,726780034,2,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
39253174500017,4.8255835,45.77748,392531745,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
75401679800037,4.8348384,45.776596,754016798,0,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
34744192500042,4.94331,45.749695,347441925,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
43401190400019,4.8798523,45.815933,434011904,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
96950657500014,4.857593,45.629574,969506575,8,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
51950145600015,4.895584,45.76306,519501456,8,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
49524573000033,4.9065337,45.759285,495245730,35,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
58378029100055,4.7222595,46.09966,583780291,15,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
95750103400129,4.8335404,45.780178,957501034,4,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
33796555200025,4.9099355,45.707077,337965552,4,13.20Z,tissage,"Fabrication de textiles, industries de l’habillement, industrie du cuir et de la chaussure"
97150635700013,4.8355927,45.667294,971506357,75,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
48096524300037,4.767558,45.61341,480965243,15,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
94615060400100,4.86728,45.709396,946150604,15,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
33100473900024,4.7201123,45.939865,331004739,15,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
47764562600011,4.873851,45.713276,477645626,150,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
95650125800019,4.884114,45.78074,956501258,750,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
34182047000050,4.7217135,45.972446,341820470,15,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
35283188700075,4.812752,45.69422,352831887,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
52360514500029,4.855158,45.75142,523605145,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
40368925000013,4.781362,45.602074,403689250,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
45251679200028,4.6273556,45.58493,452516792,2,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
30200110200144,4.8246326,45.630203,302001102,0,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
50166003900014,5.109175,45.72551,501660039,4,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
79156466900012,4.673337,46.231514,791564669,2,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
40083212700049,4.8132386,45.61723,400832127,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
37987809300028,4.762148,45.62478,379878093,2,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
31901461900161,4.8308525,45.718548,319014619,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
41485655900060,4.831399,45.718365,414856559,4,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
30518815300020,4.7431355,45.97828,305188153,4,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
41431024300012,4.774684,45.674995,414310243,15,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
50870974800018,4.869721,45.70266,508709748,4,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
30421798700029,4.9179707,45.647163,304217987,4,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
50144697500028,4.8804994,45.706833,501446975,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
48839388500014,4.895186,45.68713,488393885,150,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
40500224700030,4.9668565,45.730576,405002247,8,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
35084361100053,4.9034343,45.69213,350843611,150,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
40083212700023,4.822096,45.631145,400832127,0,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
39498740800058,4.7561593,45.7465,394987408,35,33.11Z,réparation d’ouvrages en métaux,Autres industries manufacturières : réparation et installation de machines et d’équipements
83043718200017,4.9063168,45.783104,830437182,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
50515711500013,4.8854628,45.819668,505157115,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
83121444000016,4.7259283,46.010242,831214440,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
82506756400013,4.7853303,45.60049,825067564,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
82840722100013,4.769807,45.607597,828407221,0,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
31762406200020,5.029402,45.76385,317624062,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
50246134600012,5.029402,45.76385,502461346,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
44274390200011,5.026972,45.76268,442743902,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
35076610100017,4.857109,45.802074,350766101,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
84519593200015,4.7227654,46.05953,845195932,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
79845010200016,4.669742,45.91372,798450102,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
75067521700012,4.7431326,45.76732,750675217,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
39462956200031,4.901002,45.66281,394629562,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
42940378500034,4.679589,45.836884,429403785,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
41480596000021,4.7692013,45.67511,414805960,35,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
40103400400036,4.925829,45.706375,401034004,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
82024171900013,4.9162636,45.78671,820241719,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
49238361700031,4.9853168,45.68552,492383617,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
40840145300035,4.9710555,45.66722,408401453,350,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
53480264000035,4.737951,46.09994,534802640,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
34295651300028,4.6804795,45.745033,342956513,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
83434479800014,4.807818,45.769665,834344798,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
44464572500037,4.770403,45.709267,444645725,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
39306347400042,4.808335,45.561085,393063474,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
39306347400034,4.801871,45.565586,393063474,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
35379643600015,4.9664125,45.63484,353796436,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
53115093600023,4.588456,45.821415,531150936,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
35045779200025,4.464414,45.638275,350457792,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
81366670800025,4.7749057,45.67957,813666708,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
42351096500019,4.4508805,46.162518,423510965,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
52129436300010,4.847139,45.669304,521294363,75,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
81982987000016,4.9442806,45.68412,819829870,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
32938194100056,4.926449,45.75412,329381941,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
39312449000037,4.7084026,45.566277,393124490,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
80052304500014,4.7012515,45.98102,800523045,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
32856646800034,4.826916,45.717854,328566468,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
32001721300044,4.826916,45.717854,320017213,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
49938790000016,4.917742,45.67663,499387900,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
33989693800059,4.9179707,45.647163,339896938,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
44182350700021,4.9585595,45.732635,441823507,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
50960595200035,4.9585595,45.732635,509605952,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
34798444500028,4.960357,45.734062,347984445,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
78922634700027,4.671516,46.044197,789226347,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
82462749100015,5.064766,45.764473,824627491,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
52329154000020,4.7168345,46.061306,523291540,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
50347360500015,4.8720484,45.746693,503473605,0,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
45352707900025,4.90275,45.68658,453527079,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
43501382600027,4.9453254,45.67493,435013826,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
43956580500017,4.7308836,46.100266,439565805,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
82321534800017,4.9027805,45.706974,823215348,15,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
33912205300061,4.8684177,45.765163,339122053,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
35361831700021,4.9415655,45.77668,353618317,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
81923101000011,4.817951,45.88619,819231010,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
83844144200020,5.0056124,45.663937,838441442,2,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
41021037100036,4.940415,45.75569,410210371,4,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
52026478900022,4.904898,45.69322,520264789,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
85078347300018,4.868929,45.76224,850783473,8,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
38762639300087,4.8077564,45.590965,387626393,35,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
71378036900029,4.738406,45.92993,713780369,35,33.20A,installation de structures métalliques chaudronnées et de tuyauterie,Autres industries manufacturières : réparation et installation de machines et d’équipements
81825086200013,4.9067674,45.781635,818250862,8,28.49Z,fabrication d’autres machines-outils,Fabrication de machines et équipements n.c.a.
53440094000043,4.8104734,45.78346,534400940,2,28.49Z,fabrication d’autres machines-outils,Fabrication de machines et équipements n.c.a.
40968572400034,4.9753313,45.712894,409685724,4,28.49Z,fabrication d’autres machines-outils,Fabrication de machines et équipements n.c.a.
81463567800018,4.716683,46.001255,814635678,2,28.49Z,fabrication d’autres machines-outils,Fabrication de machines et équipements n.c.a.
97050573100038,4.9067674,45.781635,970505731,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
38135812600021,4.6886196,45.701412,381358126,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
82503164400016,4.768493,45.607605,825031644,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41959382700019,4.7984023,45.690308,419593827,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41100439300012,4.924126,45.77118,411004393,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
37974850200026,5.027851,45.765503,379748502,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
81837122100016,4.912872,45.67867,818371221,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
42931785200045,4.9134946,45.68036,429317852,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
32610198700021,4.938982,45.759487,326101987,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
35079662900011,4.937332,45.759014,350796629,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96950030500038,5.0635643,45.686447,969500305,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96350478200052,5.0165024,45.770515,963504782,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
97250065600012,4.9110456,45.77707,972500656,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39382339800036,4.9412274,45.779648,393823398,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
32322349500025,4.937427,45.776237,323223495,0,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
30824988700024,4.9422264,45.780785,308249887,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
38455258400037,4.930072,45.764965,384552584,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41495775300026,4.4997206,45.8732,414957753,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
34242440500021,4.7309995,46.10414,342424405,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
35073143600019,4.767889,45.671516,350731436,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
35073143600027,4.764029,45.670685,350731436,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
78839543200032,4.814305,45.6902,788395432,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39880707300018,4.806492,45.789627,398807073,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
40325608400035,4.9588227,45.71411,403256084,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
97250897200023,4.7020226,45.76031,972508972,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41510355500025,4.656005,45.93607,415103555,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
83260862400025,5.048963,45.75966,832608624,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95751023300043,4.737146,45.638195,957510233,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96350131700027,5.0258636,45.7003,963501317,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41931934800019,5.0249557,45.70154,419319348,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
30593131300038,4.76348,45.670105,305931313,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
31481535800028,4.8808904,45.810753,314815358,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
47959573800010,4.933245,45.7626,479595738,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
81500281100017,4.933245,45.7626,815002811,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
38822708400026,4.933245,45.7626,388227084,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
34867263500011,4.7838693,45.60023,348672635,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
34411276800041,5.0183024,45.695354,344112768,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
38347141400037,5.014514,45.697224,383471414,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
42116357700016,4.77894,45.90488,421163577,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
81889253100026,5.081182,45.760868,818892531,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
83969895800015,4.5630965,45.60197,839698958,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
49863735400024,5.104048,45.70871,498637354,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
31582872300041,5.0313883,45.771687,315828723,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96250472600028,4.935446,45.77314,962504726,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
84439758800014,5.0593033,45.801823,844397588,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
48163175200013,4.5096006,46.223896,481631752,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
32737797400032,4.5955734,45.810505,327377974,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
40648037600028,4.3974724,46.05936,406480376,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
80321222400015,4.513984,45.678043,803212224,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96450162100020,4.929941,45.63115,964501621,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
49876547800017,4.5376935,45.752132,498765478,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
32147060100030,4.770625,45.62746,321470601,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39240527000019,4.658236,45.818317,392405270,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
43352135800013,4.4372563,45.63007,433521358,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
53272553800013,4.8108873,45.558002,532725538,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
38190215400024,4.4293036,45.894676,381902154,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
34366401700013,4.6980715,46.01427,343664017,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
72578050600038,4.5466256,45.8664,725780506,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
44851813400029,4.643829,45.994415,448518134,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39535753600022,4.8684483,45.709614,395357536,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
34907066400017,4.6836243,45.72157,349070664,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
33922557500010,4.3577185,46.00277,339225575,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
33328346300045,4.867777,45.881702,333283463,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41537056800032,4.7031975,45.89781,415370568,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
49780217300029,4.9729743,45.71929,497802173,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
40829433800046,4.977867,45.71145,408294338,2,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
39932775800013,4.7355824,45.985832,399327758,35,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
97150630800024,4.982036,45.772785,971506308,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95750338600022,4.9879694,45.71713,957503386,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
77320047200043,4.7379446,45.996876,773200472,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
84221880200010,4.9791875,45.71789,842218802,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
95752070300035,4.612083,45.82911,957520703,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
67378030000020,4.7460814,45.9771,673780300,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
37775521000020,4.935424,45.680573,377755210,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
37777853500015,4.3198204,46.105698,377778535,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
30226151600033,4.942409,45.750328,302261516,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
48009659300011,4.981952,45.721222,480096593,4,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
96950380400037,4.9771442,45.71659,969503804,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41111070300021,4.7268996,46.01099,411110703,8,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
82441434600026,4.985262,45.708023,824414346,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
51181312300029,4.6669374,45.827988,511813123,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
41047205400023,4.8975906,45.78418,410472054,15,25.62B,mécanique industrielle,Métallurgie et fabrication de produits métalliques à l’exception des machines et des équipements
